GEO_ID,GEOID,NAME,MEDIAN GROSS RENT,B25064_001M
1500000US290539502001,290539502001,"Block Group 1, Census Tract 9502, Cooper County, Missouri",487,221
1500000US290539502002,290539502002,"Block Group 2, Census Tract 9502, Cooper County, Missouri",714,173
1500000US290539503001,290539503001,"Block Group 1, Census Tract 9503, Cooper County, Missouri",540,128
1500000US290539503002,290539503002,"Block Group 2, Census Tract 9503, Cooper County, Missouri",607,182
1500000US290539503003,290539503003,"Block Group 3, Census Tract 9503, Cooper County, Missouri",539,137
1500000US290539504001,290539504001,"Block Group 1, Census Tract 9504, Cooper County, Missouri",642,128
1500000US290539504002,290539504002,"Block Group 2, Census Tract 9504, Cooper County, Missouri",603,50
1500000US290539505001,290539505001,"Block Group 1, Census Tract 9505, Cooper County, Missouri",568,96
1500000US290539505002,290539505002,"Block Group 2, Census Tract 9505, Cooper County, Missouri",654,79
1500000US290539505003,290539505003,"Block Group 3, Census Tract 9505, Cooper County, Missouri",586,118
1500000US290539505004,290539505004,"Block Group 4, Census Tract 9505, Cooper County, Missouri",641,86
1500000US290539505005,290539505005,"Block Group 5, Census Tract 9505, Cooper County, Missouri",433,72
1500000US290554501011,290554501011,"Block Group 1, Census Tract 4501.01, Crawford County, Missouri",-,**
1500000US290554501012,290554501012,"Block Group 2, Census Tract 4501.01, Crawford County, Missouri",772,292
1500000US290554501021,290554501021,"Block Group 1, Census Tract 4501.02, Crawford County, Missouri",758,301
1500000US290554501022,290554501022,"Block Group 2, Census Tract 4501.02, Crawford County, Missouri",660,113
1500000US290554501023,290554501023,"Block Group 3, Census Tract 4501.02, Crawford County, Missouri",527,40
1500000US290554501024,290554501024,"Block Group 4, Census Tract 4501.02, Crawford County, Missouri",649,235
1500000US290554502001,290554502001,"Block Group 1, Census Tract 4502, Crawford County, Missouri",-,**
1500000US290554502002,290554502002,"Block Group 2, Census Tract 4502, Crawford County, Missouri",-,**
1500000US290554502003,290554502003,"Block Group 3, Census Tract 4502, Crawford County, Missouri",570,16
1500000US290554502004,290554502004,"Block Group 4, Census Tract 4502, Crawford County, Missouri",584,82
1500000US290554503011,290554503011,"Block Group 1, Census Tract 4503.01, Crawford County, Missouri",400,295
1500000US290554503012,290554503012,"Block Group 2, Census Tract 4503.01, Crawford County, Missouri",646,107
1500000US290554503021,290554503021,"Block Group 1, Census Tract 4503.02, Crawford County, Missouri",622,212
1500000US290554503022,290554503022,"Block Group 2, Census Tract 4503.02, Crawford County, Missouri",493,124
1500000US290554503023,290554503023,"Block Group 3, Census Tract 4503.02, Crawford County, Missouri",700,208
1500000US290554503024,290554503024,"Block Group 4, Census Tract 4503.02, Crawford County, Missouri",549,54
1500000US290554504001,290554504001,"Block Group 1, Census Tract 4504, Crawford County, Missouri",-,**
1500000US290554504002,290554504002,"Block Group 2, Census Tract 4504, Crawford County, Missouri",-,**
1500000US290554504003,290554504003,"Block Group 3, Census Tract 4504, Crawford County, Missouri",-,**
1500000US290554504004,290554504004,"Block Group 4, Census Tract 4504, Crawford County, Missouri",605,40
1500000US290554504005,290554504005,"Block Group 5, Census Tract 4504, Crawford County, Missouri",561,83
1500000US290574801001,290574801001,"Block Group 1, Census Tract 4801, Dade County, Missouri",442,64
1500000US290574801002,290574801002,"Block Group 2, Census Tract 4801, Dade County, Missouri",538,58
1500000US290574801003,290574801003,"Block Group 3, Census Tract 4801, Dade County, Missouri",391,98
1500000US290574801004,290574801004,"Block Group 4, Census Tract 4801, Dade County, Missouri",570,8
1500000US290574801005,290574801005,"Block Group 5, Census Tract 4801, Dade County, Missouri",585,111
1500000US290574802001,290574802001,"Block Group 1, Census Tract 4802, Dade County, Missouri",655,98
1500000US290574802002,290574802002,"Block Group 2, Census Tract 4802, Dade County, Missouri",500,192
1500000US290574802003,290574802003,"Block Group 3, Census Tract 4802, Dade County, Missouri",588,50
1500000US290574802004,290574802004,"Block Group 4, Census Tract 4802, Dade County, Missouri",616,48
1500000US290594801001,290594801001,"Block Group 1, Census Tract 4801, Dallas County, Missouri",629,207
1500000US290594801002,290594801002,"Block Group 2, Census Tract 4801, Dallas County, Missouri",498,224
1500000US290594801003,290594801003,"Block Group 3, Census Tract 4801, Dallas County, Missouri",-,**
1500000US290594801004,290594801004,"Block Group 4, Census Tract 4801, Dallas County, Missouri",432,83
1500000US290594802001,290594802001,"Block Group 1, Census Tract 4802, Dallas County, Missouri",-,**
1500000US290594802002,290594802002,"Block Group 2, Census Tract 4802, Dallas County, Missouri",535,168
1500000US290594802003,290594802003,"Block Group 3, Census Tract 4802, Dallas County, Missouri",543,128
1500000US290594802004,290594802004,"Block Group 4, Census Tract 4802, Dallas County, Missouri",538,85
1500000US290594802005,290594802005,"Block Group 5, Census Tract 4802, Dallas County, Missouri",564,97
1500000US290594803001,290594803001,"Block Group 1, Census Tract 4803, Dallas County, Missouri",-,**
1500000US290594803002,290594803002,"Block Group 2, Census Tract 4803, Dallas County, Missouri",705,306
1500000US290594803003,290594803003,"Block Group 3, Census Tract 4803, Dallas County, Missouri",722,121
1500000US290594803004,290594803004,"Block Group 4, Census Tract 4803, Dallas County, Missouri",-,**
1500000US290594803005,290594803005,"Block Group 5, Census Tract 4803, Dallas County, Missouri",691,251
1500000US290594803006,290594803006,"Block Group 6, Census Tract 4803, Dallas County, Missouri",495,144
1500000US290614701001,290614701001,"Block Group 1, Census Tract 4701, Daviess County, Missouri",583,299
1500000US290614701002,290614701002,"Block Group 2, Census Tract 4701, Daviess County, Missouri",669,65
1500000US290614701003,290614701003,"Block Group 3, Census Tract 4701, Daviess County, Missouri",648,50
1500000US290614702001,290614702001,"Block Group 1, Census Tract 4702, Daviess County, Missouri",540,500
1500000US290614702002,290614702002,"Block Group 2, Census Tract 4702, Daviess County, Missouri",553,177
1500000US290614702003,290614702003,"Block Group 3, Census Tract 4702, Daviess County, Missouri",577,52
1500000US290614702004,290614702004,"Block Group 4, Census Tract 4702, Daviess County, Missouri",500,130
1500000US290614702005,290614702005,"Block Group 5, Census Tract 4702, Daviess County, Missouri",510,113
1500000US290630801001,290630801001,"Block Group 1, Census Tract 801, DeKalb County, Missouri",438,94
1500000US290630801002,290630801002,"Block Group 2, Census Tract 801, DeKalb County, Missouri",-,**
1500000US290630801003,290630801003,"Block Group 3, Census Tract 801, DeKalb County, Missouri",805,379
1500000US290630801004,290630801004,"Block Group 4, Census Tract 801, DeKalb County, Missouri",453,159
1500000US290630801005,290630801005,"Block Group 5, Census Tract 801, DeKalb County, Missouri",-,**
1500000US290630802001,290630802001,"Block Group 1, Census Tract 802, DeKalb County, Missouri",833,565
1500000US290630802002,290630802002,"Block Group 2, Census Tract 802, DeKalb County, Missouri",-,**
1500000US290630802003,290630802003,"Block Group 3, Census Tract 802, DeKalb County, Missouri",725,381
1500000US290630802004,290630802004,"Block Group 4, Census Tract 802, DeKalb County, Missouri",718,220
1500000US290630802005,290630802005,"Block Group 5, Census Tract 802, DeKalb County, Missouri",433,195
1500000US290659601001,290659601001,"Block Group 1, Census Tract 9601, Dent County, Missouri",875,962
1500000US290659601002,290659601002,"Block Group 2, Census Tract 9601, Dent County, Missouri",480,155
1500000US290659601003,290659601003,"Block Group 3, Census Tract 9601, Dent County, Missouri",521,207
1500000US290659602001,290659602001,"Block Group 1, Census Tract 9602, Dent County, Missouri",726,223
1500000US290659602002,290659602002,"Block Group 2, Census Tract 9602, Dent County, Missouri",616,297
1500000US290659602003,290659602003,"Block Group 3, Census Tract 9602, Dent County, Missouri",570,49
1500000US290659603001,290659603001,"Block Group 1, Census Tract 9603, Dent County, Missouri",329,78
1500000US290659603002,290659603002,"Block Group 2, Census Tract 9603, Dent County, Missouri",-,**
1500000US290659603003,290659603003,"Block Group 3, Census Tract 9603, Dent County, Missouri",556,156
1500000US290659604001,290659604001,"Block Group 1, Census Tract 9604, Dent County, Missouri",631,180
1500000US290659604002,290659604002,"Block Group 2, Census Tract 9604, Dent County, Missouri",474,33
1500000US290659604003,290659604003,"Block Group 3, Census Tract 9604, Dent County, Missouri",574,45
1500000US290679501001,290679501001,"Block Group 1, Census Tract 9501, Douglas County, Missouri",491,34
1500000US290679501002,290679501002,"Block Group 2, Census Tract 9501, Douglas County, Missouri",389,320
1500000US290679501003,290679501003,"Block Group 3, Census Tract 9501, Douglas County, Missouri",603,184
1500000US290679502001,290679502001,"Block Group 1, Census Tract 9502, Douglas County, Missouri",-,**
1500000US290679502002,290679502002,"Block Group 2, Census Tract 9502, Douglas County, Missouri",631,160
1500000US290679502003,290679502003,"Block Group 3, Census Tract 9502, Douglas County, Missouri",769,1021
1500000US290679502004,290679502004,"Block Group 4, Census Tract 9502, Douglas County, Missouri",477,14
1500000US290679505001,290679505001,"Block Group 1, Census Tract 9505, Douglas County, Missouri",-,**
1500000US290679505002,290679505002,"Block Group 2, Census Tract 9505, Douglas County, Missouri",641,140
1500000US290679505003,290679505003,"Block Group 3, Census Tract 9505, Douglas County, Missouri",434,414
1500000US290679505004,290679505004,"Block Group 4, Census Tract 9505, Douglas County, Missouri",-,**
1500000US290693601001,290693601001,"Block Group 1, Census Tract 3601, Dunklin County, Missouri",628,140
1500000US290693601002,290693601002,"Block Group 2, Census Tract 3601, Dunklin County, Missouri",648,183
1500000US290693601003,290693601003,"Block Group 3, Census Tract 3601, Dunklin County, Missouri",479,114
1500000US290693602001,290693602001,"Block Group 1, Census Tract 3602, Dunklin County, Missouri",485,240
1500000US290693602002,290693602002,"Block Group 2, Census Tract 3602, Dunklin County, Missouri",-,**
1500000US290693602003,290693602003,"Block Group 3, Census Tract 3602, Dunklin County, Missouri",372,75
1500000US290693603001,290693603001,"Block Group 1, Census Tract 3603, Dunklin County, Missouri",857,367
1500000US290693603002,290693603002,"Block Group 2, Census Tract 3603, Dunklin County, Missouri",-,**
1500000US290693603003,290693603003,"Block Group 3, Census Tract 3603, Dunklin County, Missouri",475,130
1500000US290693603004,290693603004,"Block Group 4, Census Tract 3603, Dunklin County, Missouri",496,46
1500000US290693603005,290693603005,"Block Group 5, Census Tract 3603, Dunklin County, Missouri",513,70
1500000US290693604001,290693604001,"Block Group 1, Census Tract 3604, Dunklin County, Missouri",431,35
1500000US290693604002,290693604002,"Block Group 2, Census Tract 3604, Dunklin County, Missouri",555,67
1500000US290693604003,290693604003,"Block Group 3, Census Tract 3604, Dunklin County, Missouri",431,45
1500000US290693605001,290693605001,"Block Group 1, Census Tract 3605, Dunklin County, Missouri",646,2030
1500000US290693605002,290693605002,"Block Group 2, Census Tract 3605, Dunklin County, Missouri",516,72
1500000US290693605003,290693605003,"Block Group 3, Census Tract 3605, Dunklin County, Missouri",385,46
1500000US290693606001,290693606001,"Block Group 1, Census Tract 3606, Dunklin County, Missouri",645,262
1500000US290693606002,290693606002,"Block Group 2, Census Tract 3606, Dunklin County, Missouri",430,105
1500000US290693606003,290693606003,"Block Group 3, Census Tract 3606, Dunklin County, Missouri",392,46
1500000US290693606004,290693606004,"Block Group 4, Census Tract 3606, Dunklin County, Missouri",689,107
1500000US290693607001,290693607001,"Block Group 1, Census Tract 3607, Dunklin County, Missouri",-,**
1500000US290693607002,290693607002,"Block Group 2, Census Tract 3607, Dunklin County, Missouri",539,95
1500000US290693607003,290693607003,"Block Group 3, Census Tract 3607, Dunklin County, Missouri",498,95
1500000US290693607004,290693607004,"Block Group 4, Census Tract 3607, Dunklin County, Missouri",654,51
1500000US290693608001,290693608001,"Block Group 1, Census Tract 3608, Dunklin County, Missouri",457,171
1500000US290693608002,290693608002,"Block Group 2, Census Tract 3608, Dunklin County, Missouri",287,68
1500000US290693609001,290693609001,"Block Group 1, Census Tract 3609, Dunklin County, Missouri",-,**
1500000US290693609002,290693609002,"Block Group 2, Census Tract 3609, Dunklin County, Missouri",513,62
1500000US290693609003,290693609003,"Block Group 3, Census Tract 3609, Dunklin County, Missouri",557,51
1500000US290693610001,290693610001,"Block Group 1, Census Tract 3610, Dunklin County, Missouri",553,268
1500000US290693610002,290693610002,"Block Group 2, Census Tract 3610, Dunklin County, Missouri",500,119
1500000US290693610003,290693610003,"Block Group 3, Census Tract 3610, Dunklin County, Missouri",479,58
1500000US290718001001,290718001001,"Block Group 1, Census Tract 8001, Franklin County, Missouri",568,73
1500000US290718001002,290718001002,"Block Group 2, Census Tract 8001, Franklin County, Missouri",955,333
1500000US290718001003,290718001003,"Block Group 3, Census Tract 8001, Franklin County, Missouri",-,**
1500000US290718001004,290718001004,"Block Group 4, Census Tract 8001, Franklin County, Missouri",774,95
1500000US290718002011,290718002011,"Block Group 1, Census Tract 8002.01, Franklin County, Missouri",815,623
1500000US290718002012,290718002012,"Block Group 2, Census Tract 8002.01, Franklin County, Missouri",618,77
1500000US290718002013,290718002013,"Block Group 3, Census Tract 8002.01, Franklin County, Missouri",798,154
1500000US290718002014,290718002014,"Block Group 4, Census Tract 8002.01, Franklin County, Missouri",679,113
1500000US290718002021,290718002021,"Block Group 1, Census Tract 8002.02, Franklin County, Missouri",1240,338
1500000US290718002022,290718002022,"Block Group 2, Census Tract 8002.02, Franklin County, Missouri",963,197
1500000US290718003001,290718003001,"Block Group 1, Census Tract 8003, Franklin County, Missouri",540,65
1500000US290718003002,290718003002,"Block Group 2, Census Tract 8003, Franklin County, Missouri",998,220
1500000US290718003003,290718003003,"Block Group 3, Census Tract 8003, Franklin County, Missouri",818,152
1500000US290718003004,290718003004,"Block Group 4, Census Tract 8003, Franklin County, Missouri",425,76
1500000US290718003005,290718003005,"Block Group 5, Census Tract 8003, Franklin County, Missouri",535,312
1500000US290718004011,290718004011,"Block Group 1, Census Tract 8004.01, Franklin County, Missouri",716,84
1500000US290718004012,290718004012,"Block Group 2, Census Tract 8004.01, Franklin County, Missouri",824,146
1500000US290718004013,290718004013,"Block Group 3, Census Tract 8004.01, Franklin County, Missouri",-,**
1500000US290718004014,290718004014,"Block Group 4, Census Tract 8004.01, Franklin County, Missouri",563,317
1500000US290718004015,290718004015,"Block Group 5, Census Tract 8004.01, Franklin County, Missouri",870,255
1500000US290718004021,290718004021,"Block Group 1, Census Tract 8004.02, Franklin County, Missouri",513,120
1500000US290718004022,290718004022,"Block Group 2, Census Tract 8004.02, Franklin County, Missouri",282,703
1500000US290718004023,290718004023,"Block Group 3, Census Tract 8004.02, Franklin County, Missouri",-,**
1500000US290718004024,290718004024,"Block Group 4, Census Tract 8004.02, Franklin County, Missouri",544,215
1500000US290718005001,290718005001,"Block Group 1, Census Tract 8005, Franklin County, Missouri",734,284
1500000US290718005002,290718005002,"Block Group 2, Census Tract 8005, Franklin County, Missouri",694,92
1500000US290718005003,290718005003,"Block Group 3, Census Tract 8005, Franklin County, Missouri",680,65
1500000US290718005004,290718005004,"Block Group 4, Census Tract 8005, Franklin County, Missouri",575,194
1500000US290718005005,290718005005,"Block Group 5, Census Tract 8005, Franklin County, Missouri",-,**
1500000US290718005006,290718005006,"Block Group 6, Census Tract 8005, Franklin County, Missouri",-,**
1500000US290718006011,290718006011,"Block Group 1, Census Tract 8006.01, Franklin County, Missouri",-,**
1500000US290718006012,290718006012,"Block Group 2, Census Tract 8006.01, Franklin County, Missouri",723,251
1500000US290718006013,290718006013,"Block Group 3, Census Tract 8006.01, Franklin County, Missouri",723,136
1500000US290718006014,290718006014,"Block Group 4, Census Tract 8006.01, Franklin County, Missouri",518,36
1500000US290718006021,290718006021,"Block Group 1, Census Tract 8006.02, Franklin County, Missouri",446,380
1500000US290718006022,290718006022,"Block Group 2, Census Tract 8006.02, Franklin County, Missouri",964,65
1500000US290718006023,290718006023,"Block Group 3, Census Tract 8006.02, Franklin County, Missouri",664,99
1500000US290718006024,290718006024,"Block Group 4, Census Tract 8006.02, Franklin County, Missouri",967,57
1500000US290718007011,290718007011,"Block Group 1, Census Tract 8007.01, Franklin County, Missouri",707,270
1500000US290718007012,290718007012,"Block Group 2, Census Tract 8007.01, Franklin County, Missouri",547,60
1500000US290718007013,290718007013,"Block Group 3, Census Tract 8007.01, Franklin County, Missouri",660,35
1500000US290718007014,290718007014,"Block Group 4, Census Tract 8007.01, Franklin County, Missouri",665,148
1500000US290718007021,290718007021,"Block Group 1, Census Tract 8007.02, Franklin County, Missouri",738,89
1500000US290718008001,290718008001,"Block Group 1, Census Tract 8008, Franklin County, Missouri",-,**
1500000US290718008002,290718008002,"Block Group 2, Census Tract 8008, Franklin County, Missouri",-,**
1500000US290718008003,290718008003,"Block Group 3, Census Tract 8008, Franklin County, Missouri",488,122
1500000US290718008004,290718008004,"Block Group 4, Census Tract 8008, Franklin County, Missouri",-,**
1500000US290718008005,290718008005,"Block Group 5, Census Tract 8008, Franklin County, Missouri",1025,918
1500000US290718008006,290718008006,"Block Group 6, Census Tract 8008, Franklin County, Missouri",629,188
1500000US290718009011,290718009011,"Block Group 1, Census Tract 8009.01, Franklin County, Missouri",762,215
1500000US290718009012,290718009012,"Block Group 2, Census Tract 8009.01, Franklin County, Missouri",1117,575
1500000US290718009021,290718009021,"Block Group 1, Census Tract 8009.02, Franklin County, Missouri",548,378
1500000US290718009022,290718009022,"Block Group 2, Census Tract 8009.02, Franklin County, Missouri",804,152
1500000US290718009023,290718009023,"Block Group 3, Census Tract 8009.02, Franklin County, Missouri",549,126
1500000US290718009024,290718009024,"Block Group 4, Census Tract 8009.02, Franklin County, Missouri",588,49
1500000US290718010001,290718010001,"Block Group 1, Census Tract 8010, Franklin County, Missouri",821,157
1500000US290718010002,290718010002,"Block Group 2, Census Tract 8010, Franklin County, Missouri",-,**
1500000US290718010003,290718010003,"Block Group 3, Census Tract 8010, Franklin County, Missouri",-,**
1500000US290718010004,290718010004,"Block Group 4, Census Tract 8010, Franklin County, Missouri",812,368
1500000US290718011011,290718011011,"Block Group 1, Census Tract 8011.01, Franklin County, Missouri",489,81
1500000US290718011012,290718011012,"Block Group 2, Census Tract 8011.01, Franklin County, Missouri",677,163
1500000US290718011013,290718011013,"Block Group 3, Census Tract 8011.01, Franklin County, Missouri",520,21
1500000US290718011014,290718011014,"Block Group 4, Census Tract 8011.01, Franklin County, Missouri",696,262
1500000US290718011021,290718011021,"Block Group 1, Census Tract 8011.02, Franklin County, Missouri",745,152
1500000US290718011022,290718011022,"Block Group 2, Census Tract 8011.02, Franklin County, Missouri",-,**
1500000US290739601001,290739601001,"Block Group 1, Census Tract 9601, Gasconade County, Missouri",710,311
1500000US290739601002,290739601002,"Block Group 2, Census Tract 9601, Gasconade County, Missouri",704,193
1500000US290739601003,290739601003,"Block Group 3, Census Tract 9601, Gasconade County, Missouri",460,67
1500000US290739602001,290739602001,"Block Group 1, Census Tract 9602, Gasconade County, Missouri",496,268
1500000US290739602002,290739602002,"Block Group 2, Census Tract 9602, Gasconade County, Missouri",775,617
1500000US290739603001,290739603001,"Block Group 1, Census Tract 9603, Gasconade County, Missouri",738,181
1500000US290739603002,290739603002,"Block Group 2, Census Tract 9603, Gasconade County, Missouri",664,134
1500000US290739604001,290739604001,"Block Group 1, Census Tract 9604, Gasconade County, Missouri",670,334
1500000US290739604002,290739604002,"Block Group 2, Census Tract 9604, Gasconade County, Missouri",523,118
1500000US290739605001,290739605001,"Block Group 1, Census Tract 9605, Gasconade County, Missouri",297,1641
1500000US290739605002,290739605002,"Block Group 2, Census Tract 9605, Gasconade County, Missouri",548,311
1500000US290739605003,290739605003,"Block Group 3, Census Tract 9605, Gasconade County, Missouri",559,331
1500000US290739605004,290739605004,"Block Group 4, Census Tract 9605, Gasconade County, Missouri",-,**
1500000US290759601001,290759601001,"Block Group 1, Census Tract 9601, Gentry County, Missouri",601,211
1500000US290759601002,290759601002,"Block Group 2, Census Tract 9601, Gentry County, Missouri",397,80
1500000US290759601003,290759601003,"Block Group 3, Census Tract 9601, Gentry County, Missouri",387,39
1500000US290759602001,290759602001,"Block Group 1, Census Tract 9602, Gentry County, Missouri",853,36
1500000US290759602002,290759602002,"Block Group 2, Census Tract 9602, Gentry County, Missouri",556,123
1500000US290759602003,290759602003,"Block Group 3, Census Tract 9602, Gentry County, Missouri",592,83
1500000US290759602004,290759602004,"Block Group 4, Census Tract 9602, Gentry County, Missouri",482,72
1500000US290770001001,290770001001,"Block Group 1, Census Tract 1, Greene County, Missouri",330,244
1500000US290770001002,290770001002,"Block Group 2, Census Tract 1, Greene County, Missouri",652,73
1500000US290770002001,290770002001,"Block Group 1, Census Tract 2, Greene County, Missouri",504,35
1500000US290770002002,290770002002,"Block Group 2, Census Tract 2, Greene County, Missouri",534,53
1500000US290770003001,290770003001,"Block Group 1, Census Tract 3, Greene County, Missouri",845,177
1500000US290770003002,290770003002,"Block Group 2, Census Tract 3, Greene County, Missouri",978,193
1500000US290770003003,290770003003,"Block Group 3, Census Tract 3, Greene County, Missouri",575,270
1500000US290770003004,290770003004,"Block Group 4, Census Tract 3, Greene County, Missouri",637,81
1500000US290770004001,290770004001,"Block Group 1, Census Tract 4, Greene County, Missouri",740,243
1500000US290770004002,290770004002,"Block Group 2, Census Tract 4, Greene County, Missouri",807,80
1500000US290770004003,290770004003,"Block Group 3, Census Tract 4, Greene County, Missouri",691,44
1500000US290770005011,290770005011,"Block Group 1, Census Tract 5.01, Greene County, Missouri",569,53
1500000US290770005012,290770005012,"Block Group 2, Census Tract 5.01, Greene County, Missouri",600,74
1500000US290770005021,290770005021,"Block Group 1, Census Tract 5.02, Greene County, Missouri",519,85
1500000US290770005022,290770005022,"Block Group 2, Census Tract 5.02, Greene County, Missouri",430,355
1500000US290770005023,290770005023,"Block Group 3, Census Tract 5.02, Greene County, Missouri",498,49
1500000US290770005024,290770005024,"Block Group 4, Census Tract 5.02, Greene County, Missouri",354,50
1500000US290770006001,290770006001,"Block Group 1, Census Tract 6, Greene County, Missouri",559,154
1500000US290770006002,290770006002,"Block Group 2, Census Tract 6, Greene County, Missouri",620,53
1500000US290770006003,290770006003,"Block Group 3, Census Tract 6, Greene County, Missouri",475,51
1500000US290770007001,290770007001,"Block Group 1, Census Tract 7, Greene County, Missouri",672,28
1500000US290770007002,290770007002,"Block Group 2, Census Tract 7, Greene County, Missouri",556,29
1500000US290770007003,290770007003,"Block Group 3, Census Tract 7, Greene County, Missouri",592,278
1500000US290770008001,290770008001,"Block Group 1, Census Tract 8, Greene County, Missouri",593,55
1500000US290770008002,290770008002,"Block Group 2, Census Tract 8, Greene County, Missouri",627,38
1500000US290770009001,290770009001,"Block Group 1, Census Tract 9, Greene County, Missouri",787,168
1500000US290770009002,290770009002,"Block Group 2, Census Tract 9, Greene County, Missouri",663,580
1500000US290770009003,290770009003,"Block Group 3, Census Tract 9, Greene County, Missouri",671,60
1500000US290770009004,290770009004,"Block Group 4, Census Tract 9, Greene County, Missouri",535,47
1500000US290770010001,290770010001,"Block Group 1, Census Tract 10, Greene County, Missouri",1083,93
1500000US290770010002,290770010002,"Block Group 2, Census Tract 10, Greene County, Missouri",747,51
1500000US290770011001,290770011001,"Block Group 1, Census Tract 11, Greene County, Missouri",700,220
1500000US290770011002,290770011002,"Block Group 2, Census Tract 11, Greene County, Missouri",459,89
1500000US290770011003,290770011003,"Block Group 3, Census Tract 11, Greene County, Missouri",630,156
1500000US290770012001,290770012001,"Block Group 1, Census Tract 12, Greene County, Missouri",628,177
1500000US290770012002,290770012002,"Block Group 2, Census Tract 12, Greene County, Missouri",859,72
1500000US290770012003,290770012003,"Block Group 3, Census Tract 12, Greene County, Missouri",719,107
1500000US290770013011,290770013011,"Block Group 1, Census Tract 13.01, Greene County, Missouri",775,57
1500000US290770013012,290770013012,"Block Group 2, Census Tract 13.01, Greene County, Missouri",716,276
1500000US290770013021,290770013021,"Block Group 1, Census Tract 13.02, Greene County, Missouri",649,140
1500000US290770013022,290770013022,"Block Group 2, Census Tract 13.02, Greene County, Missouri",490,21
1500000US290770013023,290770013023,"Block Group 3, Census Tract 13.02, Greene County, Missouri",553,35
1500000US290770014001,290770014001,"Block Group 1, Census Tract 14, Greene County, Missouri",655,63
1500000US290770014002,290770014002,"Block Group 2, Census Tract 14, Greene County, Missouri",689,91
1500000US290770015001,290770015001,"Block Group 1, Census Tract 15, Greene County, Missouri",725,288
1500000US290770015002,290770015002,"Block Group 2, Census Tract 15, Greene County, Missouri",720,207
1500000US290770015003,290770015003,"Block Group 3, Census Tract 15, Greene County, Missouri",1095,68
1500000US290770017001,290770017001,"Block Group 1, Census Tract 17, Greene County, Missouri",613,47
1500000US290770017002,290770017002,"Block Group 2, Census Tract 17, Greene County, Missouri",478,150
1500000US290770017003,290770017003,"Block Group 3, Census Tract 17, Greene County, Missouri",634,149
1500000US290770018001,290770018001,"Block Group 1, Census Tract 18, Greene County, Missouri",557,93
1500000US290770018002,290770018002,"Block Group 2, Census Tract 18, Greene County, Missouri",602,57
1500000US290770018003,290770018003,"Block Group 3, Census Tract 18, Greene County, Missouri",660,130
1500000US290770019001,290770019001,"Block Group 1, Census Tract 19, Greene County, Missouri",728,114
1500000US290770019002,290770019002,"Block Group 2, Census Tract 19, Greene County, Missouri",545,70
1500000US290770022001,290770022001,"Block Group 1, Census Tract 22, Greene County, Missouri",771,73
1500000US290770022002,290770022002,"Block Group 2, Census Tract 22, Greene County, Missouri",532,70
1500000US290770022003,290770022003,"Block Group 3, Census Tract 22, Greene County, Missouri",680,215
1500000US290770023001,290770023001,"Block Group 1, Census Tract 23, Greene County, Missouri",529,59
1500000US290770023002,290770023002,"Block Group 2, Census Tract 23, Greene County, Missouri",557,41
1500000US290770023003,290770023003,"Block Group 3, Census Tract 23, Greene County, Missouri",738,421
1500000US290770023004,290770023004,"Block Group 4, Census Tract 23, Greene County, Missouri",613,114
1500000US290770024021,290770024021,"Block Group 1, Census Tract 24.02, Greene County, Missouri",694,59
1500000US290770024022,290770024022,"Block Group 2, Census Tract 24.02, Greene County, Missouri",910,123
1500000US290770025021,290770025021,"Block Group 1, Census Tract 25.02, Greene County, Missouri",672,37
1500000US290770025022,290770025022,"Block Group 2, Census Tract 25.02, Greene County, Missouri",505,53
1500000US290770025023,290770025023,"Block Group 3, Census Tract 25.02, Greene County, Missouri",745,113
1500000US290770026001,290770026001,"Block Group 1, Census Tract 26, Greene County, Missouri",-,**
1500000US290770026002,290770026002,"Block Group 2, Census Tract 26, Greene County, Missouri",-,**
1500000US290770026003,290770026003,"Block Group 3, Census Tract 26, Greene County, Missouri",681,24
1500000US290770026004,290770026004,"Block Group 4, Census Tract 26, Greene County, Missouri",1132,67
1500000US290770027001,290770027001,"Block Group 1, Census Tract 27, Greene County, Missouri",565,37
1500000US290770027002,290770027002,"Block Group 2, Census Tract 27, Greene County, Missouri",724,33
1500000US290770028001,290770028001,"Block Group 1, Census Tract 28, Greene County, Missouri",879,87
1500000US290770029001,290770029001,"Block Group 1, Census Tract 29, Greene County, Missouri",832,50
1500000US290770029002,290770029002,"Block Group 2, Census Tract 29, Greene County, Missouri",571,63
1500000US290770029003,290770029003,"Block Group 3, Census Tract 29, Greene County, Missouri",832,61
1500000US290770030021,290770030021,"Block Group 1, Census Tract 30.02, Greene County, Missouri",813,462
1500000US290770030022,290770030022,"Block Group 2, Census Tract 30.02, Greene County, Missouri",724,26
1500000US290770030023,290770030023,"Block Group 3, Census Tract 30.02, Greene County, Missouri",807,143
1500000US290770031001,290770031001,"Block Group 1, Census Tract 31, Greene County, Missouri",631,32
1500000US290770031002,290770031002,"Block Group 2, Census Tract 31, Greene County, Missouri",769,113
1500000US290770032001,290770032001,"Block Group 1, Census Tract 32, Greene County, Missouri",681,98
1500000US290770032002,290770032002,"Block Group 2, Census Tract 32, Greene County, Missouri",717,155
1500000US290770033001,290770033001,"Block Group 1, Census Tract 33, Greene County, Missouri",598,119
1500000US290770033002,290770033002,"Block Group 2, Census Tract 33, Greene County, Missouri",519,241
1500000US290770033003,290770033003,"Block Group 3, Census Tract 33, Greene County, Missouri",591,48
